S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count
25.25,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.05,0.06,360,-0.0692307692308,0,0,0
25.19,25.25,24.69,25.56,0,0,0,0,0.07,0.05,0.07,0.05,365,-0.0307692307692,0,0,0
25.25,25.19,24.75,25.56,0,0,0,0,0.07,0.06,0.06,0.06,365,-0.0423076923077,0,0,0
25.25,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.07,0.06,365,-0.00769230769231,0,0,0
25.25,25.25,24.69,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,-0.0192307692308,0,0,0
25.25,25.19,24.69,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,-0.0269230769231,0,0,0
25.25,25.19,24.69,25.5,0,0,0,0,0.08,0.05,0.06,0.05,365,-0.0346153846154,0,0,0
25.19,25.25,24.69,25.5,0,0,0,0,0.07,0.05,0.06,0.06,365,0.00384615384615,0,0,0
25.19,25.25,24.69,25.5,0,0,0,0,0.07,0.05,0.06,0.05,365,0.0423076923077,0,0,0
25.25,25.25,24.69,25.56,0,0,0,0,0.08,0.06,0.06,0.05,360,0.0346153846154,0,0,0
25.25,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.06,0.05,360,0.0307692307692,0,0,0
25.25,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.06,0.05,360,-0.0192307692308,0,0,0
25.25,25.25,24.69,25.56,0,0,0,0,0.08,0.05,0.07,0.06,360,-0.0692307692308,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.06,0.06,360,-0.0692307692308,0,0,0
25.25,25.19,24.69,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,-0.115384615385,0,0,0
25.25,25.19,24.69,25.56,0,0,0,0,0.07,0.06,0.06,0.06,360,-0.161538461538,0,0,0
25.25,25.19,24.75,25.5,0,0,0,0,0.08,0.06,0.06,0.05,360,-0.207692307692,0,0,0
25.25,25.25,24.69,25.5,0,0,0,0,0.08,0.06,0.06,0.05,360,-0.203846153846,0,0,0
25.25,25.25,24.69,25.5,0,0,0,0,0.08,0.05,0.06,0.05,360,-0.196153846154,0,0,0
25.25,25.19,24.69,25.56,0,0,0,0,0.07,0.06,0.06,0.06,360,-0.184615384615,0,0,0
25.25,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.06,0.06,360,-0.169230769231,0,0,0
25.19,25.19,24.69,25.5,0,0,0,0,0.08,0.04,0.06,0.06,365,-0.103846153846,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.08,0.04,0.06,0.06,360,-0.0846153846154,0,0,0
25.19,25.25,24.69,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,-0.111538461538,0,0,0
25.25,25.19,24.69,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,-0.138461538462,0,0,0
25.25,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.05,0.06,360,-0.165384615385,0,0,0
25.19,25.19,24.63,25.56,0,0,0,0,0.08,0.05,0.06,0.07,360,-0.142307692308,0,0,0
25.19,25.19,24.69,25.5,0,0,0,0,0.08,0.05,0.06,0.06,365,-0.0692307692308,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.06,0.05,360,-0.0423076923077,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.06,0.06,360,-0.0615384615385,0,0,0
25.19,25.25,24.69,25.5,0,0,0,0,0.07,0.05,0.06,0.06,360,-0.0807692307692,0,0,0
25.19,25.19,24.63,25.56,0,0,0,0,0.08,0.05,0.07,0.06,360,-0.05,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.07,0.06,360,-0.0153846153846,0,0,0
25.19,25.25,24.69,25.56,0,0,0,0,0.08,0.05,0.06,0.05,360,0.0230769230769,0,0,0
25.19,25.19,24.69,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0.0153846153846,0,0,0
25.19,25.25,24.69,25.56,0,0,0,0,0.08,0.05,0.06,0.06,360,0.00769230769231,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.06,0.06,360,3.07920464807E-18,0,0,0
25.19,25.19,24.69,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,-0.00769230769231,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.07,0.05,0.06,0.05,360,-0.0153846153846,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.07,0.05,0.05,0.06,360,-0.0230769230769,0,0,0
25.19,25.25,24.69,25.56,0,0,0,0,0.07,0.05,0.06,0.07,360,-0.0307692307692,0,0,0
25.25,25.25,24.69,25.5,0,0,0,0,0.08,0.05,0.05,0.06,360,-0.0384615384615,0,0,0
25.19,25.19,24.69,25.5,0,0,0,0,0.07,0.05,0.06,0.05,360,-0.0461538461538,0,0,0
25.19,25.19,24.69,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,-0.0538461538462,0,0,0
25.19,25.19,24.69,25.5,0,0,0,0,0.08,0.05,0.07,0.06,360,-0.0615384615385,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.07,0.05,0.05,0.05,360,-0.0692307692308,0,0,0
25.19,25.25,24.69,25.56,0,0,0,0,0.08,0.06,0.06,0.05,360,-0.0269230769231,0,0,0
25.19,25.25,24.69,25.56,0,0,0,0,0.07,0.05,0.06,0.05,360,-0.0307692307692,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.07,0.05,0.06,0.06,360,-0.0346153846154,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.08,0.06,0.07,0.06,360,-0.0384615384615,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.06,0.06,360,-0.0423076923077,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.06,0.06,360,-0.0461538461538,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.07,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.07,0.05,360,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.07,0.06,360,0,0,0,0
25.19,25.19,24.63,25.63,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.06,0.05,360,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.56,0,0,0,0,0.08,0.05,0.06,0.05,360,0,0,0,0
25.19,25.19,24.63,25.56,0,0,0,0,0.08,0.05,0.07,0.06,360,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.09,0.05,0.06,0.06,360,0,0,0,0
25.13,25.19,24.69,25.56,0,0,0,0,0.08,0.06,0.06,0.06,360,0,0,0,0
25.19,25.19,24.69,25.5,0,0,0,0,0.08,0.05,0.06,0.05,360,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.06,0.05,360,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.05,0.05,360,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.05,0.05,360,0,0,0,0
25.19,25.19,24.69,25.5,0,0,0,0,0.07,0.06,0.06,0.05,360,0,0,0,0
25.19,25.19,24.69,25.5,0,0,0,0,0.07,0.06,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.56,0,0,0,0,0.07,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.56,0,0,0,0,0.08,0.06,0.05,0.06,360,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.07,0.05,0.05,0.06,360,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.69,25.63,0,0,0,0,0.07,0.05,0.06,0.05,360,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.69,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.25,25.19,24.63,25.5,0,0,0,0,0.08,0.05,0.05,0.06,360,0,0,0,0
25.25,25.19,24.63,25.5,0,0,0,0,0.08,0.06,0.07,0.06,360,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0,0,0.08,0.04,0.07,0.05,360,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.08,0.06,0.06,0.05,360,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0,0,0.08,0.06,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.56,0,0,0,0,0.08,0.05,0.07,0.06,360,0,0,0,0
25.19,25.19,24.63,25.56,0,0,0,0,0.08,0.05,0.07,0.07,360,0,0,0,0
25.19,25.19,24.69,25.5,0,0,0,0,0.07,0.06,0.06,0.05,360,0,0,0,0
25.19,25.19,24.63,25.56,0,0,0,0,0.07,0.05,0.07,0.06,360,0,0,0,0
25.19,25.19,24.63,25.56,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.07,0.06,0.06,0.05,360,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0,0,0.11,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0,0,0.08,0.06,0.1,0.06,360,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.69,25.5,0,0,0,0,0.11,0.11,0.06,0.05,360,0,0,0,0
25.19,25.19,24.69,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.07,0.06,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.05,0.06,360,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0,0,0.07,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0,0,0.08,0.05,0.06,0.07,360,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0,0,0.07,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0,0,0.08,0.05,0.07,0.05,360,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.06,0.06,0.05,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.07,0.06,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.05,0.06,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.05,0.05,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.07,0.05,0.06,0.07,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.07,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.09,0.05,0.06,0.05,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.09,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.09,0.05,0.06,0.05,360,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.07,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.56,25.44,0,0,0,0,0.07,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.07,0.05,0.06,0.07,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.05,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.05,360,0,0,0,0
25.13,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0,0,0.08,0.05,0.07,0.06,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.07,0.05,0.05,0.06,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.07,0.06,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.05,0.06,360,0,0,0,0
25.19,25.13,24.63,25.5,0,0,0,0,0.07,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.05,360,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0,0,0.07,0.05,0.06,0.07,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.07,0.05,360,0,0,0,0
25.19,25.13,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.05,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.05,0.05,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.06,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0,0,0.08,0.06,0.05,0.05,360,0,0,0,0
25.19,25.13,24.63,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.05,360,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.07,0.05,0.07,0.06,360,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0,0,0.08,0.05,0.06,0.05,360,0,0,0,0
25.19,25.13,24.56,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0,0,0.08,0.05,0.05,0.06,360,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0,0,0.07,0.05,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0,0,0.07,0.06,0.06,0.06,360,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.13,25.13,24.63,25.5,0,0,0,0,0.07,0.06,0.06,0.05,360,0,0,0,0
25.13,25.13,24.63,25.5,0,0,0,0,0.08,0.06,0.06,0.06,360,0,0,0,0
25.13,25.19,24.63,25.5,0,0,0,0,0.08,0.05,0.06,0.05,360,0,0,0,0
25.13,25.13,24.56,25.5,0,0,0,0,0.08,0.05,0.07,0.06,360,0,0,0,0
25.13,25.13,24.63,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.13,25.19,24.63,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.13,25.19,24.56,25.5,0,0,0,0,0.09,0.05,0.07,0.06,360,0,0,0,0
25.13,25.19,24.63,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.13,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.13,25.19,24.63,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.13,24.63,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.13,25.13,24.63,25.5,0,0,0,0,0.08,0.06,0.06,0.06,360,0,0,0,0
25.13,25.19,24.63,25.5,0,0,0,0,0.07,0.05,0.06,0.05,360,0,0,0,0
25.13,25.13,24.63,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.13,25.13,24.56,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.13,25.13,24.56,25.5,0,0,0,0,0.08,0.05,0.06,0.05,360,0,0,0,0
25.13,25.13,24.56,25.44,0,0,0,0,0.08,0.05,0.05,0.06,360,0,0,0,0
25.19,25.19,24.56,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.13,25.13,24.56,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.13,25.13,24.56,25.5,0,0,0,0,0.07,0.05,0.07,0.06,360,0,0,0,0
25.13,25.19,24.56,25.5,0,0,0,0,0.08,0.06,0.05,0.07,360,0,0,0,0
25.19,25.13,24.56,25.5,0,0,0,0,0.07,0.06,0.06,0.06,360,0,0,0,0
25.13,25.19,24.56,25.5,0,0,0,0,0.08,0.05,0.05,0.06,360,0,0,0,0
25.19,25.13,24.56,25.5,0,0,0,0,0.09,0.05,0.05,0.06,360,0,0,0,0
25.19,25.13,24.56,25.5,0,0,0,0,0.07,0.05,0.06,0.06,360,0,0,0,0
25.19,25.13,24.63,25.5,0,0,0,0,0.07,0.05,0.06,0.06,360,0,0,0,0
25.19,25.13,24.56,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.13,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.05,360,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0,0,0.08,0.05,0.07,0.05,360,0,0,0,0
25.13,25.13,24.56,25.5,0,0,0,0,0.08,0.05,0.07,0.06,360,0,0,0,0
25.13,25.13,24.56,25.5,0,0,0,0,0.08,0.05,0.07,0.05,360,0,0,0,0
25.13,25.13,24.63,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.13,25.13,24.56,25.56,0,0,0,0,0.08,0.05,0.05,0.06,360,0,0,0,0
25.13,25.13,24.56,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.19,25.13,24.56,25.5,0,0,0,0,0.07,0.06,0.05,0.05,360,0,0,0,0
25.13,25.13,24.56,25.5,0,0,0,0,0.07,0.05,0.05,0.05,360,0,0,0,0
25.13,25.19,24.56,25.5,0,0,0,0,0.07,0.05,0.06,0.06,360,0,0,0,0
25.13,25.13,24.63,25.5,0,0,0,0,0.07,0.05,0.06,0.05,360,0,0,0,0
25.19,25.13,24.56,25.5,0,0,0,0,0.08,0.05,0.06,0.05,360,0,0,0,0
25.19,25.19,24.56,25.5,0,0,0,0,0.08,0.05,0.05,0.06,360,0,0,0,0
25.13,25.13,24.56,25.5,0,0,0,0,0.08,0.05,0.05,0.05,360,0,0,0,0
25.13,25.13,24.63,25.5,0,0,0,0,0.09,0.05,0.06,0.05,360,0,0,0,0
25.13,25.13,24.63,25.44,0,0,0,0,0.07,0.05,0.06,0.05,360,0,0,0,0
25.13,25.13,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.07,360,0,0,0,0
25.13,25.13,24.56,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.13,25.13,24.56,25.44,0,0,0,0,0.07,0.05,0.05,0.06,360,0,0,0,0
25.13,25.19,24.56,25.44,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.13,25.19,24.56,25.44,0,0,0,0,0.08,0.05,0.05,0.06,360,0,0,0,0
25.13,25.19,24.56,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.13,25.13,24.56,25.44,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.13,25.13,24.56,25.44,0,0,0,0,0.07,0.05,0.06,0.06,360,0,0,0,0
25.13,25.13,24.56,25.44,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.13,25.19,24.56,25.44,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.13,25.13,24.56,25.44,0,0,0,0,0.08,0.06,0.07,0.06,360,0,0,0,0
25.13,25.19,24.56,25.44,0,0,0,0,0.08,0.05,0.06,0.05,360,0,0,0,0
25.13,25.13,24.56,25.44,0,0,0,0,0.08,0.05,0.07,0.05,360,0,0,0,0
25.13,25.19,24.56,25.5,0,0,0,0,0.07,0.05,0.06,0.05,360,0,0,0,0
25.13,25.13,24.56,25.5,0,0,0,0,0.08,0.05,0.07,0.07,360,0,0,0,0
25.13,25.13,24.63,25.5,0,0,0,0,0.08,0.06,0.06,0.06,360,0,0,0,0
25.13,25.13,24.56,25.44,0,0,0,0,0.07,0.05,0.06,0.06,360,0,0,0,0
25.13,25.13,24.56,25.44,0,0,0,0,0.07,0.05,0.05,0.06,360,0,0,0,0
25.13,25.13,24.56,25.44,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.13,25.13,24.56,25.44,0,0,0,0,0.08,0.05,0.06,0.05,360,0,0,0,0
25.13,25.19,24.56,25.5,0,0,0,0,0.08,0.05,0.07,0.05,360,0,0,0,0
25.13,25.19,24.56,25.44,0,0,0,0,0.08,0.05,0.07,0.06,360,0,0,0,0
25.19,25.13,24.63,25.38,0,0,0,0,0.07,0.05,0.06,0.05,360,0,0,0,0
25.13,25.13,24.56,25.38,0,0,0,0,0.08,0.05,0.05,0.06,360,0,0,0,0
25.13,25.13,24.56,25.38,0,0,0,0,0.07,0.05,0.06,0.06,360,0,0,0,0
25.13,25.13,24.56,25.38,0,0,0,0,0.08,0.05,0.06,0.05,360,0,0,0,0
25.13,25.13,24.56,25.38,0,0,0,0,0.07,0.05,0.07,0.06,360,0,0,0,0
25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.13,25.13,24.5,25.31,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.06,0.06,0.06,360,0,0,0,0
25.13,25.13,24.56,25.31,0,0,0,0,0.07,0.05,0.06,0.05,360,0,0,0,0
25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.06,0.07,0.06,360,0,0,0,0
25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.06,0.05,360,0,0,0,0
25.13,25.13,24.5,25.25,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.06,0.07,360,0,0,0,0
25.13,25.13,24.56,25.25,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.13,25.13,24.5,25.31,0,0,0,0,0.07,0.05,0.06,0.06,360,0,0,0,0
25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.13,25.13,24.5,25.31,0,0,0,0,0.07,0.05,0.06,0.06,360,0,0,0,0
25.13,25.13,24.56,25.25,0,0,0,0,0.08,0.05,0.07,0.06,360,0,0,0,0
25.13,25.13,24.5,25.25,0,0,0,0,0.07,0.05,0.06,0.05,360,0,0,0,0
25.13,25.13,24.5,25.31,0,0,0,0,0.08,0.05,0.05,0.06,360,0,0,0,0
25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.13,25.13,24.5,25.38,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.13,25.13,24.5,25.31,0,0,0,0,0.07,0.05,0.05,0.05,360,0,0,0,0
25.13,25.13,24.5,25.31,0,0,0,0,0.08,0.05,0.05,0.06,360,0,0,0,0
25.13,25.13,24.5,25.31,0,0,0,0,0.07,0.05,0.06,0.06,360,0,0,0,0
25.13,25.13,24.56,25.31,0,0,0,0,0.07,0.05,0.06,0.05,360,0,0,0,0
25.13,25.19,24.56,25.31,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.13,25.13,24.56,25.38,0,0,0,0,0.07,0.05,0.06,0.07,360,0,0,0,0
25.13,25.13,24.5,25.38,0,0,0,0,0.08,0.05,0.05,0.06,360,0,0,0,0
25.13,25.13,24.5,25.31,0,0,0,0,0.07,0.06,0.07,0.06,360,0,0,0,0
25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.06,0.07,360,0,0,0,0
25.13,25.13,24.56,25.31,0,0,0,0,0.07,0.05,0.06,0.05,360,0,0,0,0
25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0
25.13,25.13,24.56,25.38,0,0,0,0,0.07,0.05,0.05,0.07,360,0,0,0,0
25.13,25.13,24.56,25.38,0,0,0,0,0.08,0.05,0.06,0.06,355,-0.0461538461538,0,0,0
25.13,25.13,24.56,25.31,0,0,0,0,0.07,0.05,0.07,0.05,355,-0.0884615384615,0,0,0
25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.06,0.06,360,-0.0807692307692,0,0,0
25.13,25.13,24.56,25.38,0,0,0,0,0.08,0.05,0.07,0.06,355,-0.119230769231,0,0,0
25.13,25.13,24.56,25.38,0,0,0,0,0.08,0.06,0.06,0.06,355,-0.153846153846,0,0,0
25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.06,0.05,360,-0.138461538462,0,0,0
25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.05,0.07,360,-0.123076923077,0,0,0
25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.07,0.06,360,-0.107692307692,0,0,0
25.13,25.13,24.5,25.31,0,0,0,0,0.07,0.05,0.06,0.06,360,-0.0923076923077,0,0,0
25.13,25.13,24.56,25.38,0,0,0,0,0.08,0.05,0.07,0.05,355,-0.123076923077,0,0,0
25.13,25.06,24.56,25.31,0,0,0,0,0.08,0.06,0.06,0.06,360,-0.103846153846,0,0,0
25.13,25.13,24.56,25.38,0,0,0,0,0.08,0.05,0.06,0.06,360,-0.0846153846154,0,0,0
25.13,25.13,24.5,25.31,0,0,0,0,0.07,0.05,0.06,0.06,360,-0.0653846153846,0,0,0
25.13,25.13,24.5,25.31,0,0,0,0,0.07,0.05,0.06,0.06,360,-0.0461538461538,0,0,0
25.13,25.13,24.5,25.31,0,0,0,0,0.07,0.05,0.06,0.05,360,-0.0269230769231,0,0,0
25.13,25.13,24.5,25.31,0,0,0,0,0.08,0.05,0.06,0.06,360,-0.00769230769231,0,0,0
