Source Port,Destination Port,NAT Source Port,NAT Destination Port,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received,Action
9431,443,45231,443,8693,2545,6148,26,34,13,13,allow
62627,7000,62627,7000,2990,1599,1391,15,15,8,7,allow
52096,80,38227,80,366,240,126,7,25,5,2,allow
56238,80,56238,80,44951,1019,43932,48,15,15,33,allow
56246,80,56246,80,101654,1739,99915,95,15,25,70,allow
56241,80,56241,80,101607,1692,99915,94,15,24,70,allow
51422,80,51422,80,9962,3379,6583,26,26,13,13,allow
51427,80,51427,80,22364,4125,18239,41,26,19,22,allow
56778,443,16345,443,8654,2150,6504,20,15,11,9,allow
27164,53,27164,53,208,94,114,2,30,1,1,allow
52076,80,2859,80,366,240,126,7,26,5,2,allow
52077,80,35958,80,366,240,126,7,26,5,2,allow
55047,443,3031,443,7069,2512,4557,25,46,14,11,allow
21187,53,21187,53,208,94,114,2,30,1,1,allow
64670,53,38301,53,186,95,91,2,31,1,1,allow
54865,443,54865,443,125282,21435,103847,162,20,80,82,allow
9440,443,42891,443,7573,1528,6045,22,33,11,11,allow
56507,80,59986,80,1583,712,871,10,136,6,4,allow
58836,443,33212,443,383990,15580,368410,490,212,192,298,allow
52167,80,36480,80,1734,800,934,10,16,6,4,allow
56242,80,56242,80,101354,1343,100011,89,15,19,70,allow
53532,8569,14217,8569,546,306,240,9,143,5,4,allow
56777,443,21273,443,8654,2150,6504,20,16,11,9,allow
60415,53,0,0,82,82,0,1,30,1,0,allow
56245,80,56245,80,101179,1296,99883,88,15,18,70,allow
49023,5223,46497,5223,70,70,0,2,5,2,0,allow
123,123,44084,123,184,94,90,2,30,1,1,allow
56244,80,56244,80,101473,1494,99979,91,15,21,70,allow
44013,53,44013,53,197,76,121,2,30,1,1,allow
58255,123,13070,123,184,94,90,2,30,1,1,allow
52876,443,52876,443,5045,2187,2858,16,136,8,8,allow
46508,80,61419,80,1056,682,374,10,15,6,4,allow
52193,443,39804,443,8868,4111,4757,24,16,12,12,allow
51424,80,51424,80,4995,3443,1552,23,26,13,10,allow
49325,443,26750,443,5749,3401,2348,29,76,15,14,allow
60490,62336,7987,62336,504,318,186,8,15,5,3,allow
9478,443,35302,443,6092,775,5317,17,28,9,8,allow
49326,443,59214,443,5514,3341,2173,31,75,15,16,allow
41753,443,5130,443,11570,3005,8565,43,255,20,23,allow
38961,443,38961,443,4425,1518,2907,19,29,11,8,allow
56239,80,56239,80,101707,1824,99883,96,15,26,70,allow
55609,443,14768,443,13039,4388,8651,93,1191,47,46,allow
56240,80,56240,80,101524,1673,99851,94,15,24,70,allow
44675,53,44675,53,197,76,121,2,30,1,1,allow
49554,53,13063,53,204,104,100,2,30,1,1,allow
56739,53,56739,53,825,99,726,2,30,1,1,allow
63318,443,32091,443,8451,2698,5753,21,129,9,12,allow
57487,443,7890,443,17065,11570,5495,76,218,39,37,allow
50265,41198,60886,41198,330,330,0,6,1200,6,0,allow
34230,53,34230,53,823,98,725,2,31,1,1,allow
40471,53,40471,53,194,87,107,2,31,1,1,allow
32161,53,32161,53,823,98,725,2,31,1,1,allow
3229,53,3229,53,244,98,146,2,31,1,1,allow
29791,53,29791,53,213,87,126,2,31,1,1,allow
27888,53,27888,53,240,96,144,2,31,1,1,allow
54595,443,41142,443,5692,2502,3190,24,131,12,12,allow
55516,5228,12835,5228,2769,1694,1075,20,3600,10,10,allow
38891,443,20514,443,3489,636,2853,16,143,7,9,allow
50265,63104,28604,63104,330,330,0,6,1200,6,0,allow
56400,35440,0,0,66,66,0,1,0,1,0,deny
49580,445,0,0,70,70,0,1,0,1,0,drop
49579,445,0,0,70,70,0,1,0,1,0,drop
49577,445,0,0,70,70,0,1,0,1,0,drop
49576,445,0,0,70,70,0,1,0,1,0,drop
43642,48817,0,0,134,134,0,1,0,1,0,deny
54278,445,0,0,70,70,0,1,0,1,0,drop
54275,445,0,0,70,70,0,1,0,1,0,drop
54277,445,0,0,70,70,0,1,0,1,0,drop
443,50238,0,0,331,331,0,1,0,1,0,deny
65228,53,0,0,88,88,0,1,0,1,0,deny
62208,37965,0,0,66,66,0,1,0,1,0,deny
54677,443,30863,443,72676,12694,59982,144,127,64,80,allow
9420,443,29951,443,9308,2125,7183,27,34,13,14,allow
53928,47287,32055,47287,612,306,306,10,14,5,5,allow
49683,443,27198,443,11301,2219,9082,29,187,14,15,allow
38568,443,10055,443,11418,1999,9419,28,22,13,15,allow
41581,443,9229,443,6816,1197,5619,24,269,12,12,allow
49984,53,11243,53,373,88,285,4,58,2,2,allow
49986,443,64470,443,11626,1206,10420,31,74,13,18,allow
37666,443,8330,443,3354,2353,1001,18,45,11,7,allow
52518,80,48144,80,3290,2776,514,12,15,7,5,allow
55722,26192,12187,26192,70,70,0,2,8,2,0,allow
39648,443,15824,443,5663,4227,1436,27,47,16,11,allow
9471,443,58396,443,8533,1544,6989,22,30,11,11,allow
60806,40010,25471,40010,316,136,180,6,6,3,3,allow
65045,53,38314,53,339,105,234,4,53,2,2,allow
60219,53,60219,53,414,268,146,3,32,2,1,allow
7532,53,7532,53,228,90,138,2,31,1,1,allow
65189,53,46273,53,328,93,235,4,29,2,2,allow
49319,53,39564,53,199,102,97,2,29,1,1,allow
33768,53,59037,53,168,78,90,2,29,1,1,allow
56174,443,38355,443,18931,4924,14007,46,139,20,26,allow
49681,443,29652,443,7074,2016,5058,26,187,13,13,allow
48817,51414,48817,51414,150,150,0,1,1200,1,0,allow
64670,53,60367,53,193,102,91,2,30,1,1,allow
51423,80,51423,80,7610,2737,4873,23,26,12,11,allow
49684,445,0,0,66,66,0,1,0,1,0,drop
18415,37965,0,0,62,62,0,1,0,1,0,deny
65200,51050,0,0,66,66,0,1,0,1,0,deny
49561,445,0,0,70,70,0,1,0,1,0,drop
61785,64147,0,0,62,62,0,1,0,1,0,deny
49560,445,0,0,70,70,0,1,0,1,0,drop
54268,443,64525,443,10173,1548,8625,25,41,14,11,allow
51135,80,13103,80,366,240,126,7,21,5,2,allow
59808,53,0,0,86,86,0,1,30,1,0,allow
49719,53,33096,53,209,110,99,2,30,1,1,allow
55036,443,33915,443,36364,9639,26725,62,53,31,31,allow
51426,80,51426,80,114697,3049,111648,114,26,35,79,allow
55717,13517,54958,13517,70,70,0,1,5,1,0,allow
55049,443,34090,443,13661,4451,9210,32,46,18,14,allow
49519,443,20384,443,7086,1913,5173,29,270,16,13,allow
64670,53,24174,53,193,102,91,2,30,1,1,allow
63142,443,9605,443,4994,379,4615,9,15,4,5,allow
49554,53,50726,53,210,110,100,2,30,1,1,allow
52164,42271,32377,42271,70,70,0,1,5,1,0,allow
53136,5228,42128,5228,26821,4295,22526,95,5045,40,55,allow
55877,55153,7894,55153,481,150,331,2,1200,1,1,allow
49603,443,57719,443,11841,1700,10141,37,195,16,21,allow
34980,443,26995,443,8211,2165,6046,25,361,13,12,allow
52514,80,2585,80,3224,2776,448,11,15,7,4,allow
52517,80,63047,80,4297,3719,578,14,15,8,6,allow
56251,80,56251,80,101529,1646,99883,94,15,24,70,allow
56243,80,56243,80,101477,1626,99851,93,15,23,70,allow
65253,53,35458,53,321,150,171,2,30,1,1,allow
57619,443,40662,443,9315,2153,7162,23,127,6,17,allow
35570,443,64379,443,3221,705,2516,15,135,7,8,allow
52062,80,7748,80,366,240,126,7,26,5,2,allow
51136,80,1499,80,366,240,126,7,21,5,2,allow
34572,443,63392,443,52330,13948,38382,131,129,71,60,allow
54115,443,7544,443,6840,1394,5446,29,270,14,15,allow
53231,443,26059,443,11825,4129,7696,39,40,21,18,allow
56607,443,33013,443,21604,12969,8635,49,112,28,21,allow
56681,443,64351,443,19154,11130,8024,40,102,24,16,allow
52063,80,12503,80,366,240,126,7,26,5,2,allow
51972,5222,10197,5222,5410,2343,3067,42,53,24,18,allow
55711,10480,9991,10480,564,318,246,9,18,5,4,allow
52043,80,36469,80,4185,3462,723,14,15,7,7,allow
52519,80,46745,80,3771,3257,514,12,14,7,5,allow
57270,443,35956,443,9415,3482,5933,57,16,29,28,allow
65534,53,65534,53,414,268,146,3,31,2,1,allow
40932,443,14613,443,4435,2949,1486,25,80,14,11,allow
64075,1026,16814,1026,66,66,0,2,7,2,0,allow
41399,443,26251,443,8512,2563,5949,27,24,15,12,allow
52336,443,7480,443,134,60,74,3,10,2,1,allow
55720,51610,5460,51610,70,70,0,1,5,1,0,allow
52108,80,27420,80,182,60,122,4,25,2,2,allow
46093,443,55794,443,14746,3097,11649,34,19,19,15,allow
52516,80,41641,80,3224,2776,448,11,15,7,4,allow
55718,16805,50581,16805,70,70,0,1,5,1,0,allow
52515,80,55752,80,4183,3603,580,14,15,8,6,allow
57606,443,30554,443,2614,1689,925,18,22,10,8,allow
52085,80,49733,80,360,240,120,7,25,5,2,allow
37508,443,44640,443,8586,1714,6872,25,43,14,11,allow
57863,443,39260,443,2342,1341,1001,15,19,8,7,allow
52073,80,46138,80,482,300,182,9,26,6,3,allow
36828,53,40804,53,168,78,90,2,30,1,1,allow
64714,53,41976,53,212,102,110,2,30,1,1,allow
57061,53,24920,53,197,94,103,2,29,1,1,allow
64143,53,3615,53,179,94,85,2,30,1,1,allow
49357,53,3200,53,211,102,109,2,30,1,1,allow
39297,443,49533,443,9320,3888,5432,21,119,10,11,allow
50265,45589,64355,45589,132,132,0,3,1200,3,0,allow
50265,54145,30228,54145,858,858,0,14,1200,14,0,allow
52016,80,20046,80,8551,5933,2618,18,26,12,6,allow
123,123,41547,123,184,94,90,2,30,1,1,allow
58734,443,17024,443,8758,3850,4908,26,330,14,12,allow
52092,80,44323,80,426,240,186,8,25,5,3,allow
51973,5222,53843,5222,9184,4142,5042,72,53,40,32,allow
51425,80,51425,80,11369,3404,7965,28,26,14,14,allow
60290,443,20487,443,6753,2052,4701,25,15,13,12,allow
53272,443,50136,443,5544,1703,3841,19,31,11,8,allow
52190,443,60064,443,570322,21029,549293,569,46,181,388,allow
55704,53,57746,53,193,102,91,2,30,1,1,allow
61353,443,57410,443,4401,1654,2747,10,120,5,5,allow
55719,13302,2915,13302,70,70,0,1,5,1,0,allow
52072,80,26468,80,482,300,182,9,26,6,3,allow
123,123,58588,123,184,94,90,2,30,1,1,allow
55704,53,41998,53,193,102,91,2,30,1,1,allow
55704,53,62671,53,193,102,91,2,30,1,1,allow
64596,53,7572,53,237,110,127,2,30,1,1,allow
56687,53,1087,53,225,110,115,2,30,1,1,allow
35140,123,7443,123,184,94,90,2,30,1,1,allow
59787,443,23637,443,276238,23971,252267,482,138,188,294,allow
33939,443,3295,443,3191,1047,2144,13,135,6,7,allow
39536,80,4904,80,2749,1732,1017,21,361,12,9,allow
50265,18183,50480,18183,966,464,502,14,1200,7,7,allow
57470,31373,26422,31373,1386,1386,0,22,1798,22,0,allow
45706,443,50703,443,512213,34626,477587,741,147,283,458,allow
56906,443,9378,443,1712418,88847,1623571,2014,149,715,1299,allow
58956,80,51257,80,2493,1830,663,12,15,6,6,allow
49518,443,29100,443,6602,1573,5029,25,271,11,14,allow
52875,443,52875,443,3133,814,2319,13,136,6,7,allow
52065,80,44925,80,692,300,392,9,26,6,3,allow
52066,80,29968,80,692,300,392,9,26,6,3,allow
52074,80,8248,80,422,240,182,8,26,5,3,allow
33043,443,21466,443,11414,6355,5059,30,40,15,15,allow
53930,19831,55247,19831,70,70,0,1,5,1,0,allow
57910,80,25307,80,6453,1210,5243,14,24,8,6,allow
49554,445,0,0,70,70,0,1,0,1,0,drop
49551,445,0,0,70,70,0,1,0,1,0,drop
49550,445,0,0,70,70,0,1,0,1,0,drop
54270,445,0,0,70,70,0,1,0,1,0,drop
41176,64147,0,0,145,145,0,1,0,1,0,deny
21522,80,0,0,60,60,0,1,0,1,0,deny
65332,56205,0,0,62,62,0,1,0,1,0,deny
54268,445,0,0,70,70,0,1,0,1,0,drop
45286,62413,0,0,146,146,0,1,0,1,0,deny
45981,51505,0,0,146,146,0,1,0,1,0,deny
14409,7363,0,0,145,145,0,1,0,1,0,deny
47342,36237,0,0,66,66,0,1,0,1,0,deny
49671,445,0,0,66,66,0,1,0,1,0,drop
49670,445,0,0,66,66,0,1,0,1,0,drop
56713,25174,0,0,62,62,0,1,0,1,0,deny
49539,445,0,0,70,70,0,1,0,1,0,drop
6881,57470,0,0,146,146,0,1,0,1,0,deny
26287,56205,0,0,66,66,0,1,0,1,0,deny
51993,25174,0,0,66,66,0,1,0,1,0,deny
16862,21247,0,0,62,62,0,1,0,1,0,deny
443,4205,0,0,320,320,0,1,0,1,0,deny
14656,36237,0,0,66,66,0,1,0,1,0,deny
10390,26467,0,0,62,62,0,1,0,1,0,deny
54259,445,0,0,70,70,0,1,0,1,0,drop
54252,445,0,0,70,70,0,1,0,1,0,drop
54251,445,0,0,70,70,0,1,0,1,0,drop
54249,445,0,0,70,70,0,1,0,1,0,drop
59874,22114,0,0,66,66,0,1,0,1,0,deny
17306,25174,0,0,66,66,0,1,0,1,0,deny
59587,25174,0,0,146,146,0,1,0,1,0,deny
64013,57470,0,0,74,74,0,1,0,1,0,deny
49664,445,0,0,66,66,0,1,0,1,0,drop
50169,25174,0,0,62,62,0,1,0,1,0,deny
49534,445,0,0,70,70,0,1,0,1,0,drop
53108,22114,0,0,146,146,0,1,0,1,0,deny
6881,6881,0,0,62,62,0,1,0,1,0,deny
32090,43890,0,0,146,146,0,1,0,1,0,deny
49648,445,0,0,66,66,0,1,0,1,0,drop
49656,445,0,0,66,66,0,1,0,1,0,drop
49654,445,0,0,66,66,0,1,0,1,0,drop
49653,445,0,0,66,66,0,1,0,1,0,drop
49652,445,0,0,66,66,0,1,0,1,0,drop
49659,445,0,0,66,66,0,1,0,1,0,drop
49649,445,0,0,66,66,0,1,0,1,0,drop
57236,53733,0,0,66,66,0,1,0,1,0,deny
49525,445,0,0,70,70,0,1,0,1,0,drop
49524,445,0,0,70,70,0,1,0,1,0,drop
49523,445,0,0,70,70,0,1,0,1,0,drop
54243,445,0,0,70,70,0,1,0,1,0,drop
49520,445,0,0,70,70,0,1,0,1,0,drop
54240,445,0,0,70,70,0,1,0,1,0,drop
54238,445,0,0,70,70,0,1,0,1,0,drop
54236,445,0,0,70,70,0,1,0,1,0,drop
49518,445,0,0,70,70,0,1,0,1,0,drop
38565,51505,0,0,62,62,0,1,0,1,0,deny
57410,25174,0,0,62,62,0,1,0,1,0,deny
29512,30188,0,0,62,62,0,1,0,1,0,deny
44674,25174,0,0,146,146,0,1,0,1,0,deny
50637,36237,0,0,62,62,0,1,0,1,0,deny
54598,37965,0,0,66,66,0,1,0,1,0,deny
57539,44847,0,0,62,62,0,1,0,1,0,deny
49512,445,0,0,70,70,0,1,0,1,0,drop
54234,445,0,0,70,70,0,1,0,1,0,drop
54231,445,0,0,70,70,0,1,0,1,0,drop
54228,445,0,0,70,70,0,1,0,1,0,drop
49640,445,0,0,66,66,0,1,0,1,0,drop
49607,25174,0,0,66,66,0,1,0,1,0,deny
54227,445,0,0,70,70,0,1,0,1,0,drop
63002,22114,0,0,66,66,0,1,0,1,0,deny
443,50238,0,0,331,331,0,1,0,1,0,deny
14185,48637,0,0,60,60,0,1,0,1,0,deny
49639,445,0,0,66,66,0,1,0,1,0,drop
9231,3389,0,0,66,66,0,1,0,1,0,deny
49637,445,0,0,66,66,0,1,0,1,0,drop
49635,445,0,0,66,66,0,1,0,1,0,drop
13840,37965,0,0,146,146,0,1,0,1,0,deny
10754,28793,0,0,66,66,0,1,0,1,0,deny
49505,445,0,0,70,70,0,1,0,1,0,drop
49634,445,0,0,66,66,0,1,0,1,0,drop
10532,26672,0,0,60,60,0,1,0,1,0,deny
7686,25174,0,0,62,62,0,1,0,1,0,deny
49502,445,0,0,70,70,0,1,0,1,0,drop
14023,37965,0,0,62,62,0,1,0,1,0,deny
58148,43890,0,0,66,66,0,1,0,1,0,deny
25031,25174,0,0,146,146,0,1,0,1,0,deny
52819,15503,0,0,66,66,0,1,0,1,0,deny
49786,25174,0,0,66,66,0,1,0,1,0,deny
30046,15503,0,0,62,62,0,1,0,1,0,deny
60883,64147,0,0,74,74,0,1,0,1,0,deny
14360,64147,0,0,62,62,0,1,0,1,0,deny
54225,445,0,0,70,70,0,1,0,1,0,drop
49499,445,0,0,70,70,0,1,0,1,0,drop
54216,445,0,0,70,70,0,1,0,1,0,drop
54210,445,0,0,70,70,0,1,0,1,0,drop
49497,445,0,0,70,70,0,1,0,1,0,drop
56213,26467,0,0,62,62,0,1,0,1,0,deny
1038,37965,0,0,62,62,0,1,0,1,0,deny
17842,22114,0,0,62,62,0,1,0,1,0,deny
49622,445,0,0,66,66,0,1,0,1,0,drop
18652,64147,0,0,62,62,0,1,0,1,0,deny
49493,445,0,0,70,70,0,1,0,1,0,drop
52518,35440,0,0,66,66,0,1,0,1,0,deny
24931,25174,0,0,62,62,0,1,0,1,0,deny
49491,445,0,0,70,70,0,1,0,1,0,drop
61762,44847,0,0,62,62,0,1,0,1,0,deny
40054,62413,0,0,62,62,0,1,0,1,0,deny
13285,29892,0,0,145,145,0,1,0,1,0,deny
1190,25174,0,0,146,146,0,1,0,1,0,deny
15998,36829,0,0,62,62,0,1,0,1,0,deny
52969,44847,0,0,66,66,0,1,0,1,0,deny
49615,445,0,0,66,66,0,1,0,1,0,drop
34212,11392,0,0,66,66,0,1,0,1,0,deny
54201,445,0,0,70,70,0,1,0,1,0,drop
41315,11392,0,0,146,146,0,1,0,1,0,deny
36770,56205,0,0,62,62,0,1,0,1,0,deny
2932,44847,0,0,62,62,0,1,0,1,0,deny
18725,35440,0,0,62,62,0,1,0,1,0,deny
49613,445,0,0,66,66,0,1,0,1,0,drop
49487,445,0,0,70,70,0,1,0,1,0,drop
8889,16164,0,0,60,60,0,1,0,1,0,deny
50360,37965,0,0,66,66,0,1,0,1,0,deny
443,50238,0,0,60,60,0,1,0,1,0,deny
50990,23884,0,0,66,66,0,1,0,1,0,deny
49606,445,0,0,66,66,0,1,0,1,0,drop
443,50238,0,0,99,99,0,1,0,1,0,deny
443,50238,0,0,286,286,0,1,0,1,0,deny
0,0,0,0,94,94,0,1,0,1,0,deny
49598,445,0,0,66,66,0,1,0,1,0,drop
62902,32468,0,0,66,66,0,1,0,1,0,deny
17232,22114,0,0,62,62,0,1,0,1,0,deny
52462,25174,0,0,62,62,0,1,0,1,0,deny
19933,35440,0,0,62,62,0,1,0,1,0,deny
40479,35993,0,0,62,62,0,1,0,1,0,deny
37959,3855,0,0,72,72,0,1,0,1,0,deny
65270,3855,0,0,78,78,0,1,0,1,0,deny
49474,445,0,0,70,70,0,1,0,1,0,drop
54192,445,0,0,70,70,0,1,0,1,0,drop
54189,445,0,0,70,70,0,1,0,1,0,drop
54187,445,0,0,70,70,0,1,0,1,0,drop
49584,445,0,0,66,66,0,1,0,1,0,drop
49589,445,0,0,66,66,0,1,0,1,0,drop
49590,445,0,0,66,66,0,1,0,1,0,drop
49588,445,0,0,66,66,0,1,0,1,0,drop
49585,445,0,0,66,66,0,1,0,1,0,drop
49583,445,0,0,66,66,0,1,0,1,0,drop
49586,445,0,0,66,66,0,1,0,1,0,drop
49582,445,0,0,66,66,0,1,0,1,0,drop
41677,57470,0,0,66,66,0,1,0,1,0,deny
49471,445,0,0,70,70,0,1,0,1,0,drop
55994,22114,0,0,66,66,0,1,0,1,0,deny
49677,25174,0,0,66,66,0,1,0,1,0,deny
26697,37965,0,0,66,66,0,1,0,1,0,deny
44378,995,0,0,60,60,0,1,0,1,0,deny
56451,995,0,0,60,60,0,1,0,1,0,deny
35201,25174,0,0,62,62,0,1,0,1,0,deny
25197,1433,0,0,60,60,0,1,0,1,0,deny
10462,25174,0,0,146,146,0,1,0,1,0,deny
60245,25174,0,0,62,62,0,1,0,1,0,deny
19875,30170,0,0,145,145,0,1,0,1,0,deny
49467,445,0,0,70,70,0,1,0,1,0,drop
1058,36866,0,0,136,136,0,1,0,1,0,deny
49465,445,0,0,70,70,0,1,0,1,0,drop
2850,64147,0,0,66,66,0,1,0,1,0,deny
54184,445,0,0,70,70,0,1,0,1,0,drop
54178,445,0,0,70,70,0,1,0,1,0,drop
54179,445,0,0,70,70,0,1,0,1,0,drop
54172,445,0,0,70,70,0,1,0,1,0,drop
22547,48817,0,0,72,72,0,1,0,1,0,deny
49463,445,0,0,70,70,0,1,0,1,0,drop
63398,25174,0,0,66,66,0,1,0,1,0,deny
49568,445,0,0,66,66,0,1,0,1,0,drop
49570,445,0,0,66,66,0,1,0,1,0,drop
49567,445,0,0,66,66,0,1,0,1,0,drop
18574,56205,0,0,66,66,0,1,0,1,0,deny
51143,443,51143,443,33565,5938,27627,60,128,24,36,allow
49288,80,52653,80,1056,682,374,10,15,6,4,allow
57490,443,55071,443,1778,1219,559,13,26,8,5,allow
6666,3493,6666,3493,60,60,0,1,5,1,0,allow
52070,80,7371,80,362,240,122,7,25,5,2,allow
51077,443,51077,443,32010,3207,28803,52,128,20,32,allow
58895,443,55555,443,148,82,66,2,10,1,1,allow
56233,80,56233,80,44955,1023,43932,48,15,15,33,allow
9381,53,9381,53,200,90,110,2,30,1,1,allow
33733,443,7805,443,6998,2361,4637,20,17,10,10,allow
50693,443,50693,443,19125,2345,16780,37,128,15,22,allow
60106,443,61992,443,7243,4797,2446,42,136,23,19,allow
56230,80,56230,80,44881,949,43932,47,15,14,33,allow
56234,80,56234,80,44817,885,43932,46,15,13,33,allow
52071,80,35794,80,362,240,122,7,25,5,2,allow
38663,15000,54810,15000,138,78,60,2,5,1,1,allow
52067,80,33886,80,362,240,122,7,25,5,2,allow
60524,443,60524,443,1088,641,447,10,26,6,4,allow
44714,443,14525,443,7389,2124,5265,26,316,12,14,allow
13084,53,13084,53,224,88,136,2,30,1,1,allow
57493,443,46334,443,1778,1219,559,13,27,8,5,allow
56928,53,56928,53,823,98,725,2,30,1,1,allow
52078,80,58261,80,366,240,126,7,25,5,2,allow
56231,80,56231,80,44747,815,43932,45,15,12,33,allow
56236,80,56236,80,44755,823,43932,45,15,12,33,allow
49324,443,63452,443,6586,3686,2900,35,75,17,18,allow
52079,80,61511,80,366,240,126,7,25,5,2,allow
52069,80,30929,80,362,240,122,7,25,5,2,allow
52068,80,54676,80,362,240,122,7,25,5,2,allow
49886,7000,49886,7000,1236,676,560,13,15,7,6,allow
61488,443,29110,443,7036,2247,4789,39,141,19,20,allow
49509,443,10156,443,8248,2508,5740,31,271,13,18,allow
32317,53,32317,53,823,98,725,2,30,1,1,allow
56232,80,56232,80,44752,820,43932,45,15,12,33,allow
56235,80,56235,80,44756,824,43932,45,15,12,33,allow
53961,13067,41847,13067,70,70,0,2,8,2,0,allow
64064,29856,32936,29856,66,66,0,1,5,1,0,allow
56237,80,56237,80,44949,1017,43932,48,15,15,33,allow
51544,4545,51544,4545,156,156,0,3,8,3,0,allow
51142,443,51142,443,261206,9686,251520,308,128,121,187,allow
60525,443,60525,443,1088,641,447,10,26,6,4,allow
28549,53,28549,53,194,87,107,2,30,1,1,allow
36672,53,36672,53,234,93,141,2,30,1,1,allow
47674,53,47674,53,200,90,110,2,30,1,1,allow
50313,53,50313,53,202,91,111,2,30,1,1,allow
41389,443,45580,443,280,140,140,5,131,3,2,allow
51414,22,0,0,60,60,0,1,0,1,0,deny
30456,36237,0,0,146,146,0,1,0,1,0,deny
54167,445,0,0,70,70,0,1,0,1,0,drop
5222,21212,0,0,66,66,0,1,0,1,0,deny
2075,19473,0,0,66,66,0,1,0,1,0,deny
31675,19473,0,0,62,62,0,1,0,1,0,deny
16429,56205,0,0,146,146,0,1,0,1,0,deny
65228,53,0,0,88,88,0,1,0,1,0,deny
54166,445,0,0,70,70,0,1,0,1,0,drop
54162,445,0,0,70,70,0,1,0,1,0,drop
54157,445,0,0,70,70,0,1,0,1,0,drop
49456,445,0,0,70,70,0,1,0,1,0,drop
12465,9823,0,0,146,146,0,1,0,1,0,deny
61550,5529,0,0,145,145,0,1,0,1,0,deny
31675,19473,0,0,145,145,0,1,0,1,0,deny
65228,53,0,0,88,88,0,1,0,1,0,deny
59068,57470,0,0,74,74,0,1,0,1,0,deny
49454,445,0,0,70,70,0,1,0,1,0,drop
60805,20010,40863,20010,70,70,0,2,8,2,0,allow
52030,443,43838,443,9090,1914,7176,24,25,13,11,allow
39442,443,24613,443,6420,1513,4907,25,26,14,11,allow
52001,80,20376,80,8117874,148550,7969324,7318,25,2033,5285,allow
55020,443,57548,443,3533,1045,2488,17,147,8,9,allow
55457,53,65037,53,372,126,246,2,29,1,1,allow
62717,443,23146,443,3129,782,2347,17,134,8,9,allow
49440,443,48823,443,3721809,103604,3618205,3808,156,1281,2527,allow
52060,80,41226,80,366,240,126,7,25,5,2,allow
62349,443,37822,443,3942042,47512,3894530,3167,53,526,2641,allow
40122,443,13389,443,8235,2076,6159,24,330,11,13,allow
64560,53,40808,53,578,179,399,6,56,3,3,allow
52059,80,19994,80,426,240,186,8,25,5,3,allow
52166,80,3955,80,2110,1066,1044,12,15,7,5,allow
13554,53,13554,53,404,259,145,3,33,2,1,allow
53955,3290,40369,3290,70,70,0,2,7,2,0,allow
52061,80,7969,80,366,240,126,7,25,5,2,allow
64381,53,4400,53,168,86,82,2,32,1,1,allow
36628,80,34664,80,78,78,0,1,4,1,0,allow
44907,5900,44907,5900,130,66,64,2,4,1,1,allow
55267,53,45498,53,168,78,90,2,29,1,1,allow
65084,53,19424,53,215,102,113,2,29,1,1,allow
1100,27540,42086,27540,132,70,62,2,29,1,1,allow
51156,53,46247,53,168,78,90,2,29,1,1,allow
52043,80,5658,80,1484,805,679,11,25,7,4,allow
52100,443,42530,443,14433889,278906,14154983,13633,66,4079,9554,allow
56750,53,18998,53,279,118,161,2,30,1,1,allow
20850,53,20850,53,245,98,147,2,30,1,1,allow
56102,53,33083,53,199,94,105,2,30,1,1,allow
20826,53,20826,53,228,90,138,2,32,1,1,allow
64074,34067,2832,34067,312,132,180,6,6,3,3,allow
53723,443,52693,443,70,70,0,2,8,2,0,allow
61526,443,1145,443,13977,5303,8674,48,152,20,28,allow
60522,443,60522,443,1088,641,447,10,25,6,4,allow
60523,443,60523,443,1088,641,447,10,25,6,4,allow
52005,443,38700,443,4802,866,3936,19,26,10,9,allow
48163,53,27599,53,199,94,105,2,30,1,1,allow
34352,53,34352,53,240,98,142,2,30,1,1,allow
50680,80,61821,80,23386,2375,21011,30,21,12,18,allow
39537,80,22901,80,903,482,421,10,360,5,5,allow
49378,53,26888,53,210,94,116,2,30,1,1,allow
65066,53,65066,53,240,98,142,2,30,1,1,allow
52039,80,39126,80,366,240,126,7,25,5,2,allow
41207,80,55374,80,79441,3092,76349,103,16,48,55,allow
51132,80,62444,80,426,240,186,8,21,5,3,allow
57509,443,8553,443,5150,3987,1163,18,38,11,7,allow
35797,53,35797,53,217,90,127,2,30,1,1,allow
17734,53,17734,53,217,90,127,2,30,1,1,allow
49488,53,49488,53,823,98,725,2,30,1,1,allow
49171,53,63019,53,301,102,199,2,30,1,1,allow
57445,66,60334,66,70,70,0,1,5,1,0,allow
52000,80,36562,80,416,210,206,7,26,4,3,allow
58921,443,58921,443,4627,1720,2907,19,28,11,8,allow
50884,443,50884,443,187790,7733,180057,229,128,90,139,allow
46370,443,36990,443,11035,8438,2597,39,95,23,16,allow
51671,53,51671,53,200,90,110,2,30,1,1,allow
43303,443,47473,443,6448,1982,4466,22,16,11,11,allow
52064,80,33091,80,692,300,392,9,25,6,3,allow
52075,80,29185,80,422,240,182,8,25,5,3,allow
49927,80,6147,80,1141,636,505,10,45,6,4,allow
43834,443,19453,443,4824,671,4153,13,29,7,6,allow
52057,80,6987,80,422,240,182,8,25,5,3,allow
52058,80,14075,80,362,240,122,7,25,5,2,allow
62640,53,62640,53,414,268,146,3,32,2,1,allow
64063,37832,22712,37832,70,70,0,1,4,1,0,allow
